time,open,high,low,close
2021-05-24T10:30:00-03:00,126.01,127.94,125.94,127.1
2021-05-25T10:30:00-03:00,127.82,128.32,126.32,126.9
2021-05-26T10:30:00-03:00,126.955,127.39,126.42,126.85
2021-05-27T10:30:00-03:00,126.44,127.64,125.08,125.28
2021-05-28T10:30:00-03:00,125.57,125.8,124.55,124.61
2021-06-01T10:30:00-03:00,125.08,125.35,123.94,124.28
2021-06-02T10:30:00-03:00,124.28,125.24,124.05,125.06
2021-06-03T10:30:00-03:00,124.68,124.85,123.13,123.54
2021-06-04T10:30:00-03:00,124.07,126.16,123.85,125.89
2021-06-07T10:30:00-03:00,126.17,126.32,124.8321,125.9
2021-06-08T10:30:00-03:00,126.6,128.46,126.2101,126.74
2021-06-09T10:30:00-03:00,127.21,127.75,126.52,127.13
2021-06-10T10:30:00-03:00,127.02,128.19,125.94,126.11
2021-06-11T10:30:00-03:00,126.53,127.44,126.1,127.35
2021-06-14T10:30:00-03:00,127.82,130.54,127.07,130.48
2021-06-15T10:30:00-03:00,129.94,130.6,129.39,129.64
2021-06-16T10:30:00-03:00,130.37,130.89,128.461,130.15
2021-06-17T10:30:00-03:00,129.8,132.55,129.65,131.79
2021-06-18T10:30:00-03:00,130.71,131.51,130.24,130.46
2021-06-21T10:30:00-03:00,130.3,132.41,129.21,132.3
2021-06-22T10:30:00-03:00,132.13,134.08,131.62,133.98
2021-06-23T10:30:00-03:00,133.77,134.32,133.23,133.7
2021-06-24T10:30:00-03:00,134.45,134.64,132.93,133.41
2021-06-25T10:30:00-03:00,133.46,133.89,132.81,133.11
2021-06-28T10:30:00-03:00,133.41,135.245,133.35,134.78
2021-06-29T10:30:00-03:00,134.8,136.49,134.35,136.33
2021-06-30T10:30:00-03:00,136.17,137.41,135.87,136.96
2021-07-01T10:30:00-03:00,136.6,137.33,135.76,137.27
2021-07-02T10:30:00-03:00,137.9,140,137.745,139.96
2021-07-06T10:30:00-03:00,140.07,143.15,140.07,142.02
2021-07-07T10:30:00-03:00,143.535,144.89,142.66,144.57
2021-07-08T10:30:00-03:00,141.58,144.06,140.665,143.24
2021-07-09T10:30:00-03:00,142.75,145.65,142.6522,145.11
2021-07-12T10:30:00-03:00,146.21,146.32,144,144.5
2021-07-13T10:30:00-03:00,144.03,147.46,143.63,145.64
2021-07-14T10:30:00-03:00,148.1,149.57,147.68,149.15
2021-07-15T10:30:00-03:00,149.24,150,147.09,148.48
2021-07-16T10:30:00-03:00,148.46,149.76,145.88,146.39
2021-07-19T10:30:00-03:00,143.75,144.07,141.67,142.45
2021-07-20T10:30:00-03:00,143.46,147.0997,142.96,146.15
2021-07-21T10:30:00-03:00,145.53,146.13,144.63,145.4
2021-07-22T10:30:00-03:00,145.935,148.195,145.81,146.8
2021-07-23T10:30:00-03:00,147.55,148.7177,146.92,148.56
2021-07-26T10:30:00-03:00,148.27,149.83,147.7,148.99
2021-07-27T10:30:00-03:00,149.12,149.21,145.55,146.77
2021-07-28T10:30:00-03:00,144.81,146.97,142.54,144.98
2021-07-29T10:30:00-03:00,144.685,146.55,144.58,145.64
2021-07-30T10:30:00-03:00,144.38,146.33,144.11,145.86
2021-08-02T10:30:00-03:00,146.36,146.95,145.25,145.52
2021-08-03T10:30:00-03:00,145.81,148.045,145.18,147.36
2021-08-04T10:30:00-03:00,147.27,147.79,146.28,146.95
2021-08-05T10:30:00-03:00,146.98,147.84,146.17,147.06
2021-08-06T10:30:00-03:00,146.35,147.11,145.63,146.14
2021-08-09T10:30:00-03:00,146.2,146.7,145.52,146.09
2021-08-10T10:30:00-03:00,146.44,147.71,145.3,145.6
2021-08-11T10:30:00-03:00,146.05,146.72,145.53,145.86
2021-08-12T10:30:00-03:00,146.19,149.05,145.84,148.89
2021-08-13T10:30:00-03:00,148.97,149.4444,148.27,149.1
2021-08-16T10:30:00-03:00,148.535,151.19,146.47,151.12
2021-08-17T10:30:00-03:00,150.23,151.68,149.09,150.19
2021-08-18T10:30:00-03:00,149.8,150.72,146.15,146.36
2021-08-19T10:30:00-03:00,145.03,148,144.5,146.7
2021-08-20T10:30:00-03:00,147.44,148.5,146.78,148.19
2021-08-23T10:30:00-03:00,148.31,150.19,147.89,149.71
2021-08-24T10:30:00-03:00,149.45,150.86,149.15,149.62
2021-08-25T10:30:00-03:00,149.81,150.32,147.8,148.36
2021-08-26T10:30:00-03:00,148.35,149.12,147.51,147.54
2021-08-27T10:30:00-03:00,147.48,148.75,146.83,148.6
2021-08-30T10:30:00-03:00,149,153.49,148.61,153.12
2021-08-31T10:30:00-03:00,152.66,152.8,151.29,151.83
2021-09-01T10:30:00-03:00,152.83,154.98,152.34,152.51
2021-09-02T10:30:00-03:00,153.87,154.72,152.4,153.65
2021-09-03T10:30:00-03:00,153.76,154.63,153.09,154.3
2021-09-07T10:30:00-03:00,154.97,157.26,154.39,156.69
2021-09-08T10:30:00-03:00,156.98,157.04,153.975,155.11
2021-09-09T10:30:00-03:00,155.49,156.11,153.95,154.07
2021-09-10T10:30:00-03:00,155,155.48,148.7,148.97
2021-09-13T10:30:00-03:00,150.63,151.42,148.75,149.55
2021-09-14T10:30:00-03:00,150.35,151.07,146.91,148.12
2021-09-15T10:30:00-03:00,148.56,149.44,146.37,149.03
2021-09-16T10:30:00-03:00,148.44,148.97,147.221,148.79
2021-09-17T10:30:00-03:00,148.82,148.82,145.76,146.06
2021-09-20T10:30:00-03:00,143.8,144.84,141.27,142.94
2021-09-21T10:30:00-03:00,143.93,144.6,142.78,143.43
2021-09-22T10:30:00-03:00,144.45,146.43,143.7001,145.85
2021-09-23T10:30:00-03:00,146.65,147.08,145.64,146.83
2021-09-24T10:30:00-03:00,145.66,147.4701,145.56,146.92
2021-09-27T10:30:00-03:00,145.47,145.96,143.82,145.37
2021-09-28T10:30:00-03:00,143.25,144.75,141.69,141.91
2021-09-29T10:30:00-03:00,142.47,144.45,142.03,142.83
2021-09-30T10:30:00-03:00,143.66,144.378,141.28,141.5
2021-10-01T10:30:00-03:00,141.9,142.92,139.1101,142.65
2021-10-04T10:30:00-03:00,141.76,142.21,138.27,139.14
2021-10-05T10:30:00-03:00,139.49,142.24,139.36,141.11
2021-10-06T10:30:00-03:00,139.47,142.15,138.37,142
2021-10-07T10:30:00-03:00,143.06,144.215,142.72,143.29
2021-10-08T10:30:00-03:00,144.03,144.1781,142.56,142.9
2021-10-11T10:30:00-03:00,142.27,144.81,141.81,142.81
2021-10-12T10:30:00-03:00,143.23,143.25,141.0401,141.51
2021-10-13T10:30:00-03:00,141.235,141.4,139.2,140.91
2021-10-14T10:30:00-03:00,142.11,143.88,141.51,143.76
2021-10-15T10:30:00-03:00,143.77,144.895,143.51,144.84
2021-10-18T10:30:00-03:00,143.445,146.84,143.16,146.55
2021-10-19T10:30:00-03:00,147.01,149.17,146.55,148.76
2021-10-20T10:30:00-03:00,148.7,149.7539,148.12,149.26
2021-10-21T10:30:00-03:00,148.81,149.64,147.87,149.48
2021-10-22T10:30:00-03:00,149.69,150.18,148.64,148.69
2021-10-25T10:30:00-03:00,148.68,149.37,147.6211,148.64
2021-10-26T10:30:00-03:00,149.33,150.84,149.0101,149.32
2021-10-27T10:30:00-03:00,149.36,149.73,148.49,148.85
2021-10-28T10:30:00-03:00,149.82,153.165,149.72,152.57
2021-10-29T10:30:00-03:00,147.215,149.94,146.4128,149.8
2021-11-01T10:30:00-03:00,148.985,149.7,147.8,148.96
2021-11-02T10:30:00-03:00,148.66,151.57,148.65,150.02
2021-11-03T10:30:00-03:00,150.39,151.97,149.82,151.49
2021-11-04T10:30:00-03:00,151.58,152.43,150.64,150.96
2021-11-05T10:30:00-03:00,151.89,152.2,150.06,151.28
2021-11-08T11:30:00-03:00,151.41,151.57,150.16,150.44
2021-11-09T11:30:00-03:00,150.2,151.428,150.0601,150.81
2021-11-10T11:30:00-03:00,150.02,150.13,147.85,147.92
2021-11-11T11:30:00-03:00,148.96,149.43,147.681,147.87
2021-11-12T11:30:00-03:00,148.43,150.4,147.48,149.99
2021-11-15T11:30:00-03:00,150.37,151.88,149.43,150
2021-11-16T11:30:00-03:00,149.94,151.488,149.34,151
2021-11-17T11:30:00-03:00,150.995,155,150.99,153.49
2021-11-18T11:30:00-03:00,153.71,158.67,153.05,157.87
2021-11-19T11:30:00-03:00,157.65,161.02,156.5328,160.55
2021-11-22T11:30:00-03:00,161.68,165.7,161,161.02
2021-11-23T11:30:00-03:00,161.12,161.8,159.0601,161.41
2021-11-24T11:30:00-03:00,160.75,162.14,159.64,161.94
2021-11-26T11:30:00-03:00,159.565,160.45,156.36,156.81
2021-11-29T11:30:00-03:00,159.37,161.19,158.7901,160.24
2021-11-30T11:30:00-03:00,159.985,165.52,159.92,165.3
2021-12-01T11:30:00-03:00,167.48,170.3,164.53,164.77
2021-12-02T11:30:00-03:00,158.735,164.2,157.8,163.76
2021-12-03T11:30:00-03:00,164.02,164.96,159.72,161.84
2021-12-06T11:30:00-03:00,164.29,167.8799,164.28,165.32
2021-12-07T11:30:00-03:00,169.08,171.58,168.34,171.18
2021-12-08T11:30:00-03:00,172.125,175.96,170.7,175.08
2021-12-09T11:30:00-03:00,174.91,176.75,173.92,174.56
2021-12-10T11:30:00-03:00,175.205,179.63,174.69,179.45
2021-12-13T11:30:00-03:00,181.115,182.13,175.53,175.74
2021-12-14T11:30:00-03:00,175.25,177.74,172.21,174.33
2021-12-15T11:30:00-03:00,175.11,179.5,172.3108,179.3
2021-12-16T11:30:00-03:00,179.28,181.14,170.75,172.26
2021-12-17T11:30:00-03:00,169.93,173.47,169.69,171.14
2021-12-20T11:30:00-03:00,168.28,170.58,167.46,169.75
2021-12-21T11:30:00-03:00,171.555,173.2,169.12,172.99
2021-12-22T11:30:00-03:00,173.04,175.86,172.15,175.64
2021-12-23T11:30:00-03:00,175.85,176.8499,175.27,176.28
2021-12-27T11:30:00-03:00,177.085,180.42,177.07,180.33
2021-12-28T11:30:00-03:00,180.16,181.33,178.53,179.29
2021-12-29T11:30:00-03:00,179.33,180.63,178.14,179.38
2021-12-30T11:30:00-03:00,179.47,180.57,178.09,178.2
2021-12-31T11:30:00-03:00,178.085,179.23,177.26,177.57
2022-01-03T11:30:00-03:00,177.83,182.88,177.71,182.01
2022-01-04T11:30:00-03:00,182.63,182.94,179.12,179.7
2022-01-05T11:30:00-03:00,179.61,180.17,174.64,174.92
2022-01-06T11:30:00-03:00,172.7,175.3,171.64,172
2022-01-07T11:30:00-03:00,172.89,174.14,171.03,172.17
2022-01-10T11:30:00-03:00,169.08,172.5,168.17,172.19
2022-01-11T11:30:00-03:00,172.32,175.18,170.82,175.08
2022-01-12T11:30:00-03:00,176.12,177.18,174.82,175.53
2022-01-13T11:30:00-03:00,175.78,176.62,171.79,172.19
2022-01-14T11:30:00-03:00,171.34,173.78,171.09,173.07
2022-01-18T11:30:00-03:00,171.51,172.54,169.405,169.8
2022-01-19T11:30:00-03:00,170,171.08,165.94,166.23
2022-01-20T11:30:00-03:00,166.98,169.68,164.18,164.51
2022-01-21T11:30:00-03:00,164.415,166.33,162.3,162.41
2022-01-24T11:30:00-03:00,160.02,162.3,154.7,161.62
2022-01-25T11:30:00-03:00,158.98,162.76,157.02,159.78
2022-01-26T11:30:00-03:00,163.5,164.3894,157.82,159.69
2022-01-27T11:30:00-03:00,162.45,163.84,158.28,159.22
2022-01-28T11:30:00-03:00,165.71,170.35,162.8,170.33
2022-01-31T11:30:00-03:00,170.16,175,169.51,174.78
2022-02-01T11:30:00-03:00,174.01,174.84,172.31,174.61
2022-02-02T11:30:00-03:00,174.745,175.88,173.33,175.84
2022-02-03T11:30:00-03:00,174.48,176.2399,172.12,172.9
2022-02-04T11:30:00-03:00,171.68,174.1,170.68,172.39
2022-02-07T11:30:00-03:00,172.86,173.9458,170.95,171.66
2022-02-08T11:30:00-03:00,171.73,175.35,171.43,174.83
2022-02-09T11:30:00-03:00,176.05,176.65,174.9,176.28
2022-02-10T11:30:00-03:00,174.14,175.48,171.55,172.12
2022-02-11T11:30:00-03:00,172.33,173.08,168.04,168.64
2022-02-14T11:30:00-03:00,167.37,169.58,166.56,168.88
2022-02-15T11:30:00-03:00,170.97,172.95,170.25,172.79
2022-02-16T11:30:00-03:00,171.85,173.34,170.05,172.55
2022-02-17T11:30:00-03:00,171.03,171.91,168.47,168.88
2022-02-18T11:30:00-03:00,169.82,170.5413,166.19,167.3
2022-02-22T11:30:00-03:00,164.98,166.69,162.15,164.32
2022-02-23T11:30:00-03:00,165.54,166.15,159.75,160.07
2022-02-24T11:30:00-03:00,152.58,162.85,152,162.74
2022-02-25T11:30:00-03:00,163.84,165.12,160.8738,164.85
2022-02-28T11:30:00-03:00,163.06,165.42,162.43,165.12
2022-03-01T11:30:00-03:00,164.695,166.6,161.97,163.2
2022-03-02T11:30:00-03:00,164.39,167.36,162.95,166.56
2022-03-03T11:30:00-03:00,168.47,168.91,165.55,166.23
2022-03-04T11:30:00-03:00,164.49,165.55,162.1,163.17
2022-03-07T11:30:00-03:00,163.36,165.02,159.04,159.3
2022-03-08T11:30:00-03:00,158.82,162.88,155.8,157.44
2022-03-09T11:30:00-03:00,161.475,163.41,159.41,162.95
2022-03-10T11:30:00-03:00,160.2,160.39,155.98,158.52
2022-03-11T11:30:00-03:00,158.93,159.28,154.5,154.73
2022-03-14T10:30:00-03:00,151.45,154.12,150.1,150.62
2022-03-15T10:30:00-03:00,150.9,155.57,150.38,155.09
2022-03-16T10:30:00-03:00,157.05,160,154.46,159.59
2022-03-17T10:30:00-03:00,158.61,161,157.63,160.62
2022-03-18T10:30:00-03:00,160.51,164.48,159.76,163.98
2022-03-21T10:30:00-03:00,163.51,166.35,163.015,165.38
2022-03-22T10:30:00-03:00,165.51,169.42,164.91,168.82
2022-03-23T10:30:00-03:00,167.99,172.64,167.65,170.21
2022-03-24T10:30:00-03:00,171.06,174.14,170.21,174.07
2022-03-25T10:30:00-03:00,173.88,175.28,172.75,174.72
2022-03-28T10:30:00-03:00,172.17,175.73,172,175.6
2022-03-29T10:30:00-03:00,176.69,179.01,176.34,178.96
2022-03-30T10:30:00-03:00,178.55,179.61,176.7,177.77
2022-03-31T10:30:00-03:00,177.84,178.03,174.4,174.61
2022-04-01T10:30:00-03:00,174.03,174.88,171.94,174.31
2022-04-04T10:30:00-03:00,174.57,178.49,174.44,178.44
2022-04-05T10:30:00-03:00,177.5,178.3,174.415,175.06
2022-04-06T10:30:00-03:00,172.36,173.63,170.13,171.83
2022-04-07T10:30:00-03:00,171.16,173.36,169.85,172.14
2022-04-08T10:30:00-03:00,171.78,171.78,169.2,170.09
2022-04-11T10:30:00-03:00,168.71,169.03,165.5,165.75
2022-04-12T10:30:00-03:00,168.02,169.87,166.64,167.66
2022-04-13T10:30:00-03:00,167.39,171.04,166.77,170.4
2022-04-14T10:30:00-03:00,170.62,171.27,165.04,165.29
2022-04-18T10:30:00-03:00,163.92,166.5984,163.57,165.07
2022-04-19T10:30:00-03:00,165.02,167.82,163.91,167.4
2022-04-20T10:30:00-03:00,168.76,168.88,166.1,167.23
2022-04-21T10:30:00-03:00,168.91,171.53,165.91,166.42
2022-04-22T10:30:00-03:00,166.46,167.8699,161.5,161.79
2022-04-25T10:30:00-03:00,161.12,163.17,158.46,162.88
2022-04-26T10:30:00-03:00,162.25,162.34,156.72,156.8
2022-04-27T10:30:00-03:00,155.91,159.79,155.38,156.57
2022-04-28T10:30:00-03:00,159.25,164.515,158.93,163.64
2022-04-29T10:30:00-03:00,161.84,166.2,157.25,157.65
